plant_id,material_id,week_start,forecast_demand,lower_bound,upper_bound,actual_demand,is_future
PLT-OH1,MAT-024,2025-01-20,34.71,34.52,34.9,34.55,False
PLT-OH1,MAT-024,2025-01-27,35.28,35.09,35.47,35.28,False
PLT-OH1,MAT-024,2025-02-03,36.82,36.63,37.0,36.8,False
PLT-OH1,MAT-024,2025-02-10,37.15,36.96,37.34,37.25,False
PLT-OH1,MAT-024,2025-02-17,37.31,37.12,37.5,37.37,False
PLT-OH1,MAT-024,2025-02-24,36.27,36.08,36.46,36.23,False
PLT-OH1,MAT-024,2025-03-03,38.1,37.91,38.29,38.16,False
PLT-OH1,MAT-024,2025-03-10,37.92,37.73,38.11,37.9,False
PLT-OH1,MAT-024,2025-03-17,37.79,37.6,37.98,37.71,False
PLT-OH1,MAT-024,2025-03-24,37.62,37.43,37.81,38.09,False
PLT-OH1,MAT-024,2025-03-31,37.58,37.39,37.77,40.91,False
PLT-OH1,MAT-024,2025-04-07,37.67,37.48,37.86,,True
PLT-OH1,MAT-024,2025-04-14,37.9,37.63,38.17,,True
PLT-OH1,MAT-024,2025-04-21,37.87,37.55,38.2,,True
PLT-OH1,MAT-024,2025-04-28,37.88,37.51,38.26,,True
PLT-OH1,MAT-024,2025-05-05,37.87,37.45,38.3,,True
PLT-OH1,MAT-024,2025-05-12,37.88,37.42,38.35,,True
PLT-OH1,MAT-024,2025-05-19,37.87,37.37,38.38,,True
PLT-OH1,MAT-024,2025-05-26,37.88,37.35,38.42,,True
PLT-OH1,MAT-024,2025-06-02,37.87,37.31,38.44,,True
PLT-OH1,MAT-024,2025-06-09,37.88,37.29,38.48,,True
PLT-OH1,MAT-024,2025-06-16,37.87,37.25,38.5,,True
PLT-OH1,MAT-024,2025-06-23,37.88,37.23,38.54,,True
PLT-OH1,MAT-024,2025-06-30,37.87,37.19,38.56,,True
PLT-OH1,MAT-025,2024-12-30,10.45,10.35,10.54,10.43,False
PLT-OH1,MAT-025,2025-01-06,17.53,17.43,17.62,17.57,False
PLT-OH1,MAT-025,2025-01-13,17.61,17.51,17.7,17.63,False
PLT-OH1,MAT-025,2025-01-20,17.35,17.26,17.45,17.28,False
PLT-OH1,MAT-025,2025-01-27,17.64,17.54,17.73,17.64,False
PLT-OH1,MAT-025,2025-02-03,18.41,18.31,18.5,18.4,False
PLT-OH1,MAT-025,2025-02-10,18.58,18.48,18.67,18.62,False
PLT-OH1,MAT-025,2025-02-17,18.65,18.56,18.75,18.68,False
PLT-OH1,MAT-025,2025-02-24,18.13,18.04,18.23,18.11,False
PLT-OH1,MAT-025,2025-03-03,19.05,18.96,19.14,19.08,False
PLT-OH1,MAT-025,2025-03-10,18.96,18.86,19.05,18.95,False
PLT-OH1,MAT-025,2025-03-17,18.9,18.8,18.99,18.86,False
PLT-OH1,MAT-025,2025-03-24,18.81,18.71,18.9,19.04,False
PLT-OH1,MAT-025,2025-03-31,18.79,18.7,18.89,20.45,False
PLT-OH1,MAT-025,2025-04-07,18.84,18.74,18.93,,True
PLT-OH1,MAT-025,2025-04-14,18.95,18.82,19.08,,True
PLT-OH1,MAT-025,2025-04-21,18.94,18.77,19.1,,True
PLT-OH1,MAT-025,2025-04-28,18.94,18.75,19.13,,True
PLT-OH1,MAT-025,2025-05-05,18.94,18.73,19.15,,True
PLT-OH1,MAT-025,2025-05-12,18.94,18.71,19.17,,True
PLT-OH1,MAT-025,2025-05-19,18.94,18.69,19.19,,True
PLT-OH1,MAT-025,2025-05-26,18.94,18.67,19.21,,True
PLT-OH1,MAT-025,2025-06-02,18.94,18.65,19.22,,True
PLT-OH1,MAT-025,2025-06-09,18.94,18.64,19.24,,True
PLT-OH1,MAT-025,2025-06-16,18.94,18.62,19.25,,True
PLT-OH1,MAT-025,2025-06-23,18.94,18.61,19.27,,True
PLT-OH1,MAT-025,2025-06-30,18.94,18.6,19.28,,True
PLT-OH1,MAT-027,2024-12-30,20.89,20.7,21.08,20.85,False
PLT-OH1,MAT-027,2025-01-06,35.05,34.86,35.24,35.14,False
PLT-OH1,MAT-027,2025-01-13,35.22,35.03,35.41,35.26,False
PLT-OH1,MAT-027,2025-01-20,34.71,34.52,34.9,34.55,False
PLT-OH1,MAT-027,2025-01-27,35.28,35.09,35.47,35.28,False
PLT-OH1,MAT-027,2025-02-03,36.82,36.63,37.0,36.8,False
PLT-OH1,MAT-027,2025-02-10,37.15,36.96,37.34,37.25,False
PLT-OH1,MAT-027,2025-02-17,37.31,37.12,37.5,37.37,False
PLT-OH1,MAT-027,2025-02-24,36.27,36.08,36.46,36.23,False
PLT-OH1,MAT-027,2025-03-03,38.1,37.91,38.29,38.16,False
PLT-OH1,MAT-027,2025-03-10,37.92,37.73,38.11,37.9,False
PLT-OH1,MAT-027,2025-03-17,37.79,37.6,37.98,37.71,False
PLT-OH1,MAT-027,2025-03-24,37.62,37.43,37.81,38.09,False
PLT-OH1,MAT-027,2025-03-31,37.58,37.39,37.77,40.91,False
PLT-OH1,MAT-027,2025-04-07,37.67,37.48,37.86,,True
PLT-OH1,MAT-027,2025-04-14,37.9,37.63,38.17,,True
PLT-OH1,MAT-027,2025-04-21,37.87,37.55,38.2,,True
PLT-OH1,MAT-027,2025-04-28,37.88,37.51,38.26,,True
PLT-OH1,MAT-027,2025-05-05,37.87,37.45,38.3,,True
PLT-OH1,MAT-027,2025-05-12,37.88,37.42,38.35,,True
PLT-OH1,MAT-027,2025-05-19,37.87,37.37,38.38,,True
PLT-OH1,MAT-027,2025-05-26,37.88,37.35,38.42,,True
PLT-OH1,MAT-027,2025-06-02,37.87,37.31,38.44,,True
PLT-OH1,MAT-027,2025-06-09,37.88,37.29,38.48,,True
PLT-OH1,MAT-027,2025-06-16,37.87,37.25,38.5,,True
PLT-OH1,MAT-027,2025-06-23,37.88,37.23,38.54,,True
PLT-OH1,MAT-027,2025-06-30,37.87,37.19,38.56,,True
PLT-OH1,MAT-028,2024-12-30,417.87,414.09,421.66,417.0,False
PLT-OH1,MAT-028,2025-01-06,701.06,697.27,704.85,702.74,False
PLT-OH1,MAT-028,2025-01-13,704.37,700.59,708.15,705.19,False
PLT-OH1,MAT-028,2025-01-20,694.15,690.37,697.94,691.02,False
PLT-OH1,MAT-028,2025-01-27,705.57,701.78,709.35,705.58,False
PLT-OH1,MAT-028,2025-02-03,736.31,732.53,740.1,736.0,False
PLT-OH1,MAT-028,2025-02-10,743.05,739.27,746.84,745.0,False
PLT-OH1,MAT-028,2025-02-17,746.16,742.38,749.95,747.35,False
PLT-OH1,MAT-028,2025-02-24,725.38,721.59,729.16,724.54,False
PLT-OH1,MAT-028,2025-03-03,761.99,758.2,765.77,763.2,False
PLT-OH1,MAT-028,2025-03-10,758.35,754.56,762.13,758.05,False
PLT-OH1,MAT-028,2025-03-17,755.84,752.05,759.62,754.28,False
PLT-OH1,MAT-028,2025-03-24,752.33,748.55,756.11,761.72,False
PLT-OH1,MAT-028,2025-03-31,751.63,747.84,755.41,818.19,False
PLT-OH1,MAT-028,2025-04-07,753.48,749.69,757.26,,True
PLT-OH1,MAT-028,2025-04-14,758.0,752.65,763.36,,True
PLT-OH1,MAT-028,2025-04-21,757.5,750.95,764.05,,True
PLT-OH1,MAT-028,2025-04-28,757.68,750.12,765.25,,True
PLT-OH1,MAT-028,2025-05-05,757.5,749.04,765.96,,True
PLT-OH1,MAT-028,2025-05-12,757.68,748.42,766.95,,True
PLT-OH1,MAT-028,2025-05-19,757.5,747.49,767.51,,True
PLT-OH1,MAT-028,2025-05-26,757.68,746.98,768.39,,True
PLT-OH1,MAT-028,2025-06-02,757.5,746.15,768.85,,True
PLT-OH1,MAT-028,2025-06-09,757.68,745.71,769.65,,True
PLT-OH1,MAT-028,2025-06-16,757.5,744.95,770.05,,True
PLT-OH1,MAT-028,2025-06-23,757.68,744.57,770.79,,True
PLT-OH1,MAT-028,2025-06-30,757.5,743.85,771.14,,True
PLT-OH1,MAT-029,2024-12-30,10446.87,10352.26,10541.48,10425.0,False
PLT-OH1,MAT-029,2025-01-06,17526.47,17431.86,17621.18,17568.6,False
PLT-OH1,MAT-029,2025-01-13,17609.24,17514.63,17703.85,17629.8,False
PLT-OH1,MAT-029,2025-01-20,17353.81,17259.31,17448.42,17275.4,False
PLT-OH1,MAT-029,2025-01-27,17639.2,17544.59,17733.81,17639.4,False
PLT-OH1,MAT-029,2025-02-03,18407.79,18313.18,18502.4,18400.1,False
PLT-OH1,MAT-029,2025-02-10,18576.36,18481.75,18670.97,18624.9,False
PLT-OH1,MAT-029,2025-02-17,18654.06,18559.45,18748.77,18683.7,False
PLT-OH1,MAT-029,2025-02-24,18134.47,18039.86,18229.08,18113.5,False
PLT-OH1,MAT-029,2025-03-03,19049.7,18955.09,19144.31,19080.0,False
PLT-OH1,MAT-029,2025-03-10,18958.7,18864.09,19053.31,18951.3,False
PLT-OH1,MAT-029,2025-03-17,18895.91,18801.3,18990.52,18857.0,False
PLT-OH1,MAT-029,2025-03-24,18808.24,18713.63,18902.85,19042.9,False
PLT-OH1,MAT-029,2025-03-31,18790.64,18696.03,18885.25,20454.7,False
PLT-OH1,MAT-029,2025-04-07,18836.95,18742.34,18931.56,,True
PLT-OH1,MAT-029,2025-04-14,18950.09,18816.3,19083.89,,True
PLT-OH1,MAT-029,2025-04-21,18937.48,18773.7,19101.37,,True
PLT-OH1,MAT-029,2025-04-28,18941.99,18752.88,19131.21,,True
PLT-OH1,MAT-029,2025-05-05,18937.48,18726.03,19149.03,,True
PLT-OH1,MAT-029,2025-05-12,18941.99,18710.38,19173.81,,True
PLT-OH1,MAT-029,2025-05-19,18937.48,18687.15,19187.81,,True
PLT-OH1,MAT-029,2025-05-26,18941.99,18674.5,19209.69,,True
PLT-OH1,MAT-029,2025-06-02,18937.48,18653.65,19221.31,,True
PLT-OH1,MAT-029,2025-06-09,18941.99,18642.86,19241.23,,True
PLT-OH1,MAT-029,2025-06-16,18937.48,18623.77,19251.29,,True
PLT-OH1,MAT-029,2025-06-23,18941.99,18614.32,19269.76,,True
PLT-OH1,MAT-029,2025-06-30,18937.48,18596.37,19278.59,,True
PLT-OH1,MAT-030,2024-12-30,20.89,20.7,21.08,20.85,False
PLT-OH1,MAT-030,2025-01-06,35.05,34.86,35.24,35.14,False
PLT-OH1,MAT-030,2025-01-13,35.22,35.03,35.41,35.26,False
PLT-OH1,MAT-030,2025-01-20,34.71,34.52,34.9,34.55,False
PLT-OH1,MAT-030,2025-01-27,35.28,35.09,35.47,35.28,False
PLT-OH1,MAT-030,2025-02-03,36.82,36.63,37.0,36.8,False
PLT-OH1,MAT-030,2025-02-10,37.15,36.96,37.34,37.25,False
PLT-OH1,MAT-030,2025-02-17,37.31,37.12,37.5,37.37,False
PLT-OH1,MAT-030,2025-02-24,36.27,36.08,36.46,36.23,False
PLT-OH1,MAT-030,2025-03-03,38.1,37.91,38.29,38.16,False
PLT-OH1,MAT-030,2025-03-10,37.92,37.73,38.11,37.9,False
PLT-OH1,MAT-030,2025-03-17,37.79,37.6,37.98,37.71,False
PLT-OH1,MAT-030,2025-03-24,37.62,37.43,37.81,38.09,False
PLT-OH1,MAT-030,2025-03-31,37.58,37.39,37.77,40.91,False
PLT-OH1,MAT-030,2025-04-07,37.67,37.48,37.86,,True
PLT-OH1,MAT-030,2025-04-14,37.9,37.63,38.17,,True
PLT-OH1,MAT-030,2025-04-21,37.87,37.55,38.2,,True
PLT-OH1,MAT-030,2025-04-28,37.88,37.51,38.26,,True
PLT-OH1,MAT-030,2025-05-05,37.87,37.45,38.3,,True
PLT-OH1,MAT-030,2025-05-12,37.88,37.42,38.35,,True
PLT-OH1,MAT-030,2025-05-19,37.87,37.37,38.38,,True
PLT-OH1,MAT-030,2025-05-26,37.88,37.35,38.42,,True
PLT-OH1,MAT-030,2025-06-02,37.87,37.31,38.44,,True
PLT-OH1,MAT-030,2025-06-09,37.88,37.29,38.48,,True
PLT-OH1,MAT-030,2025-06-16,37.87,37.25,38.5,,True
PLT-OH1,MAT-030,2025-06-23,37.88,37.23,38.54,,True
PLT-OH1,MAT-030,2025-06-30,37.87,37.19,38.56,,True
PLT-OH1,MAT-031,2024-12-30,31.34,31.06,31.62,31.27,False
PLT-OH1,MAT-031,2025-01-06,52.58,52.3,52.86,52.71,False
PLT-OH1,MAT-031,2025-01-13,52.83,52.54,53.11,52.89,False
PLT-OH1,MAT-031,2025-01-20,52.06,51.78,52.35,51.83,False
PLT-OH1,MAT-031,2025-01-27,52.92,52.63,53.2,52.92,False
PLT-OH1,MAT-031,2025-02-03,55.22,54.94,55.51,55.2,False
PLT-OH1,MAT-031,2025-02-10,55.73,55.45,56.01,55.87,False
PLT-OH1,MAT-031,2025-02-17,55.96,55.68,56.25,56.05,False
PLT-OH1,MAT-031,2025-02-24,54.4,54.12,54.69,54.34,False
PLT-OH1,MAT-031,2025-03-03,57.15,56.87,57.43,57.24,False
PLT-OH1,MAT-031,2025-03-10,56.88,56.59,57.16,56.85,False
PLT-OH1,MAT-031,2025-03-17,56.69,56.4,56.97,56.57,False
PLT-OH1,MAT-031,2025-03-24,56.42,56.14,56.71,57.13,False
PLT-OH1,MAT-031,2025-03-31,56.37,56.09,56.66,61.36,False
PLT-OH1,MAT-031,2025-04-07,56.51,56.23,56.79,,True
PLT-OH1,MAT-031,2025-04-14,56.85,56.45,57.25,,True
PLT-OH1,MAT-031,2025-04-21,56.81,56.32,57.3,,True
PLT-OH1,MAT-031,2025-04-28,56.83,56.26,57.39,,True
PLT-OH1,MAT-031,2025-05-05,56.81,56.18,57.45,,True
PLT-OH1,MAT-031,2025-05-12,56.83,56.13,57.52,,True
PLT-OH1,MAT-031,2025-05-19,56.81,56.06,57.56,,True
PLT-OH1,MAT-031,2025-05-26,56.83,56.02,57.63,,True
PLT-OH1,MAT-031,2025-06-02,56.81,55.96,57.66,,True
PLT-OH1,MAT-031,2025-06-09,56.83,55.93,57.72,,True
PLT-OH1,MAT-031,2025-06-16,56.81,55.87,57.75,,True
PLT-OH1,MAT-031,2025-06-23,56.83,55.84,57.81,,True
PLT-OH1,MAT-031,2025-06-30,56.81,55.79,57.84,,True
PLT-OH1,MAT-032,2024-12-30,10446.87,10352.26,10541.48,10425.0,False
PLT-OH1,MAT-032,2025-01-06,17526.47,17431.86,17621.18,17568.6,False
PLT-OH1,MAT-032,2025-01-13,17609.24,17514.63,17703.85,17629.8,False
PLT-OH1,MAT-032,2025-01-20,17353.81,17259.31,17448.42,17275.4,False
PLT-OH1,MAT-032,2025-01-27,17639.2,17544.59,17733.81,17639.4,False
PLT-OH1,MAT-032,2025-02-03,18407.79,18313.18,18502.4,18400.1,False
PLT-OH1,MAT-032,2025-02-10,18576.36,18481.75,18670.97,18624.9,False
PLT-OH1,MAT-032,2025-02-17,18654.06,18559.45,18748.77,18683.7,False
PLT-OH1,MAT-032,2025-02-24,18134.47,18039.86,18229.08,18113.5,False
PLT-OH1,MAT-032,2025-03-03,19049.7,18955.09,19144.31,19080.0,False
PLT-OH1,MAT-032,2025-03-10,18958.7,18864.09,19053.31,18951.3,False
PLT-OH1,MAT-032,2025-03-17,18895.91,18801.3,18990.52,18857.0,False
PLT-OH1,MAT-032,2025-03-24,18808.24,18713.63,18902.85,19042.9,False
PLT-OH1,MAT-032,2025-03-31,18790.64,18696.03,18885.25,20454.7,False
PLT-OH1,MAT-032,2025-04-07,18836.95,18742.34,18931.56,,True
PLT-OH1,MAT-032,2025-04-14,18950.09,18816.3,19083.89,,True
PLT-OH1,MAT-032,2025-04-21,18937.48,18773.7,19101.37,,True
PLT-OH1,MAT-032,2025-04-28,18941.99,18752.88,19131.21,,True
PLT-OH1,MAT-032,2025-05-05,18937.48,18726.03,19149.03,,True
PLT-OH1,MAT-032,2025-05-12,18941.99,18710.38,19173.81,,True
PLT-OH1,MAT-032,2025-05-19,18937.48,18687.15,19187.81,,True
PLT-OH1,MAT-032,2025-05-26,18941.99,18674.5,19209.69,,True
PLT-OH1,MAT-032,2025-06-02,18937.48,18653.65,19221.31,,True
PLT-OH1,MAT-032,2025-06-09,18941.99,18642.86,19241.23,,True
PLT-OH1,MAT-032,2025-06-16,18937.48,18623.77,19251.29,,True
PLT-OH1,MAT-032,2025-06-23,18941.99,18614.32,19269.76,,True
PLT-OH1,MAT-032,2025-06-30,18937.48,18596.37,19278.59,,True
PLT-OH1,MAT-038,2024-12-30,31.34,31.06,31.62,31.27,False
PLT-OH1,MAT-038,2025-01-06,52.58,52.3,52.86,52.71,False
PLT-OH1,MAT-038,2025-01-13,52.83,52.54,53.11,52.89,False
PLT-OH1,MAT-038,2025-01-20,52.06,51.78,52.35,51.83,False
PLT-OH1,MAT-038,2025-01-27,52.92,52.63,53.2,52.92,False
PLT-OH1,MAT-038,2025-02-03,55.22,54.94,55.51,55.2,False
PLT-OH1,MAT-038,2025-02-10,55.73,55.45,56.01,55.87,False
PLT-OH1,MAT-038,2025-02-17,55.96,55.68,56.25,56.05,False
PLT-OH1,MAT-038,2025-02-24,54.4,54.12,54.69,54.34,False
PLT-OH1,MAT-038,2025-03-03,57.15,56.87,57.43,57.24,False
PLT-OH1,MAT-038,2025-03-10,56.88,56.59,57.16,56.85,False
PLT-OH1,MAT-038,2025-03-17,56.69,56.4,56.97,56.57,False
PLT-OH1,MAT-038,2025-03-24,56.42,56.14,56.71,57.13,False
PLT-OH1,MAT-038,2025-03-31,56.37,56.09,56.66,61.36,False
PLT-OH1,MAT-038,2025-04-07,56.51,56.23,56.79,,True
PLT-OH1,MAT-038,2025-04-14,56.85,56.45,57.25,,True
PLT-OH1,MAT-038,2025-04-21,56.81,56.32,57.3,,True
PLT-OH1,MAT-038,2025-04-28,56.83,56.26,57.39,,True
PLT-OH1,MAT-038,2025-05-05,56.81,56.18,57.45,,True
PLT-OH1,MAT-038,2025-05-12,56.83,56.13,57.52,,True
PLT-OH1,MAT-038,2025-05-19,56.81,56.06,57.56,,True
PLT-OH1,MAT-038,2025-05-26,56.83,56.02,57.63,,True
PLT-OH1,MAT-038,2025-06-02,56.81,55.96,57.66,,True
PLT-OH1,MAT-038,2025-06-09,56.83,55.93,57.72,,True
PLT-OH1,MAT-038,2025-06-16,56.81,55.87,57.75,,True
PLT-OH1,MAT-038,2025-06-23,56.83,55.84,57.81,,True
PLT-OH1,MAT-038,2025-06-30,56.81,55.79,57.84,,True
PLT-OH1,MAT-039,2024-12-30,20.89,20.7,21.08,20.85,False
PLT-OH1,MAT-039,2025-01-06,35.05,34.86,35.24,35.14,False
PLT-OH1,MAT-039,2025-01-13,35.22,35.03,35.41,35.26,False
PLT-OH1,MAT-039,2025-01-20,34.71,34.52,34.9,34.55,False
PLT-OH1,MAT-039,2025-01-27,35.28,35.09,35.47,35.28,False
PLT-OH1,MAT-039,2025-02-03,36.82,36.63,37.0,36.8,False
PLT-OH1,MAT-039,2025-02-10,37.15,36.96,37.34,37.25,False
PLT-OH1,MAT-039,2025-02-17,37.31,37.12,37.5,37.37,False
PLT-OH1,MAT-039,2025-02-24,36.27,36.08,36.46,36.23,False
PLT-OH1,MAT-039,2025-03-03,38.1,37.91,38.29,38.16,False
PLT-OH1,MAT-039,2025-03-10,37.92,37.73,38.11,37.9,False
PLT-OH1,MAT-039,2025-03-17,37.79,37.6,37.98,37.71,False
PLT-OH1,MAT-039,2025-03-24,37.62,37.43,37.81,38.09,False
PLT-OH1,MAT-039,2025-03-31,37.58,37.39,37.77,40.91,False
PLT-OH1,MAT-039,2025-04-07,37.67,37.48,37.86,,True
PLT-OH1,MAT-039,2025-04-14,37.9,37.63,38.17,,True
PLT-OH1,MAT-039,2025-04-21,37.87,37.55,38.2,,True
PLT-OH1,MAT-039,2025-04-28,37.88,37.51,38.26,,True
PLT-OH1,MAT-039,2025-05-05,37.87,37.45,38.3,,True
PLT-OH1,MAT-039,2025-05-12,37.88,37.42,38.35,,True
PLT-OH1,MAT-039,2025-05-19,37.87,37.37,38.38,,True
PLT-OH1,MAT-039,2025-05-26,37.88,37.35,38.42,,True
PLT-OH1,MAT-039,2025-06-02,37.87,37.31,38.44,,True
PLT-OH1,MAT-039,2025-06-09,37.88,37.29,38.48,,True
PLT-OH1,MAT-039,2025-06-16,37.87,37.25,38.5,,True
PLT-OH1,MAT-039,2025-06-23,37.88,37.23,38.54,,True
PLT-OH1,MAT-039,2025-06-30,37.87,37.19,38.56,,True
PLT-OH1,MAT-040,2024-12-30,5223.44,5176.13,5270.74,5212.5,False
PLT-OH1,MAT-040,2025-01-06,8763.24,8715.93,8810.59,8784.3,False
PLT-OH1,MAT-040,2025-01-13,8804.62,8757.32,8851.93,8814.9,False
PLT-OH1,MAT-040,2025-01-20,8676.91,8629.66,8724.21,8637.7,False
PLT-OH1,MAT-040,2025-01-27,8819.6,8772.3,8866.91,8819.7,False
PLT-OH1,MAT-040,2025-02-03,9203.9,9156.59,9251.2,9200.05,False
PLT-OH1,MAT-040,2025-02-10,9288.18,9240.88,9335.49,9312.45,False
PLT-OH1,MAT-040,2025-02-17,9327.03,9279.73,9374.39,9341.85,False
PLT-OH1,MAT-040,2025-02-24,9067.24,9019.93,9114.54,9056.75,False
PLT-OH1,MAT-040,2025-03-03,9524.85,9477.55,9572.16,9540.0,False
PLT-OH1,MAT-040,2025-03-10,9479.35,9432.05,9526.66,9475.65,False
PLT-OH1,MAT-040,2025-03-17,9447.96,9400.65,9495.26,9428.5,False
PLT-OH1,MAT-040,2025-03-24,9404.12,9356.82,9451.43,9521.45,False
PLT-OH1,MAT-040,2025-03-31,9395.32,9348.01,9442.62,10227.35,False
PLT-OH1,MAT-040,2025-04-07,9418.48,9371.17,9465.78,,True
PLT-OH1,MAT-040,2025-04-14,9475.05,9408.15,9541.94,,True
PLT-OH1,MAT-040,2025-04-21,9468.74,9386.85,9550.69,,True
PLT-OH1,MAT-040,2025-04-28,9471.0,9376.44,9565.6,,True
PLT-OH1,MAT-040,2025-05-05,9468.74,9363.02,9574.52,,True
PLT-OH1,MAT-040,2025-05-12,9471.0,9355.19,9586.91,,True
PLT-OH1,MAT-040,2025-05-19,9468.74,9343.58,9593.91,,True
PLT-OH1,MAT-040,2025-05-26,9471.0,9337.25,9604.85,,True
PLT-OH1,MAT-040,2025-06-02,9468.74,9326.83,9610.66,,True
PLT-OH1,MAT-040,2025-06-09,9471.0,9321.43,9620.62,,True
PLT-OH1,MAT-040,2025-06-16,9468.74,9311.89,9625.65,,True
PLT-OH1,MAT-040,2025-06-23,9471.0,9307.16,9634.88,,True
PLT-OH1,MAT-040,2025-06-30,9468.74,9298.18,9639.3,,True
PLT-OH1,MAT-047,2024-12-30,10446.87,10352.26,10541.48,10425.0,False
PLT-OH1,MAT-047,2025-01-06,17526.47,17431.86,17621.18,17568.6,False
PLT-OH1,MAT-047,2025-01-13,17609.24,17514.63,17703.85,17629.8,False
PLT-OH1,MAT-047,2025-01-20,17353.81,17259.31,17448.42,17275.4,False
PLT-OH1,MAT-047,2025-01-27,17639.2,17544.59,17733.81,17639.4,False
PLT-OH1,MAT-047,2025-02-03,18407.79,18313.18,18502.4,18400.1,False
PLT-OH1,MAT-047,2025-02-10,18576.36,18481.75,18670.97,18624.9,False
PLT-OH1,MAT-047,2025-02-17,18654.06,18559.45,18748.77,18683.7,False
PLT-OH1,MAT-047,2025-02-24,18134.47,18039.86,18229.08,18113.5,False
PLT-OH1,MAT-047,2025-03-03,19049.7,18955.09,19144.31,19080.0,False
PLT-OH1,MAT-047,2025-03-10,18958.7,18864.09,19053.31,18951.3,False
PLT-OH1,MAT-047,2025-03-17,18895.91,18801.3,18990.52,18857.0,False
PLT-OH1,MAT-047,2025-03-24,18808.24,18713.63,18902.85,19042.9,False
PLT-OH1,MAT-047,2025-03-31,18790.64,18696.03,18885.25,20454.7,False
PLT-OH1,MAT-047,2025-04-07,18836.95,18742.34,18931.56,,True
PLT-OH1,MAT-047,2025-04-14,18950.09,18816.3,19083.89,,True
PLT-OH1,MAT-047,2025-04-21,18937.48,18773.7,19101.37,,True
PLT-OH1,MAT-047,2025-04-28,18941.99,18752.88,19131.21,,True
PLT-OH1,MAT-047,2025-05-05,18937.48,18726.03,19149.03,,True
PLT-OH1,MAT-047,2025-05-12,18941.99,18710.38,19173.81,,True
PLT-OH1,MAT-047,2025-05-19,18937.48,18687.15,19187.81,,True
PLT-OH1,MAT-047,2025-05-26,18941.99,18674.5,19209.69,,True
PLT-OH1,MAT-047,2025-06-02,18937.48,18653.65,19221.31,,True
PLT-OH1,MAT-047,2025-06-09,18941.99,18642.86,19241.23,,True
PLT-OH1,MAT-047,2025-06-16,18937.48,18623.77,19251.29,,True
PLT-OH1,MAT-047,2025-06-23,18941.99,18614.32,19269.76,,True
PLT-OH1,MAT-047,2025-06-30,18937.48,18596.37,19278.59,,True
PLT-OH1,MAT-048,2024-12-30,10446.87,10352.26,10541.48,10425.0,False
PLT-OH1,MAT-048,2025-01-06,17526.47,17431.86,17621.18,17568.6,False
PLT-OH1,MAT-048,2025-01-13,17609.24,17514.63,17703.85,17629.8,False
PLT-OH1,MAT-048,2025-01-20,17353.81,17259.31,17448.42,17275.4,False
PLT-OH1,MAT-048,2025-01-27,17639.2,17544.59,17733.81,17639.4,False
PLT-OH1,MAT-048,2025-02-03,18407.79,18313.18,18502.4,18400.1,False
PLT-OH1,MAT-048,2025-02-10,18576.36,18481.75,18670.97,18624.9,False
PLT-OH1,MAT-048,2025-02-17,18654.06,18559.45,18748.77,18683.7,False
PLT-OH1,MAT-048,2025-02-24,18134.47,18039.86,18229.08,18113.5,False
PLT-OH1,MAT-048,2025-03-03,19049.7,18955.09,19144.31,19080.0,False
PLT-OH1,MAT-048,2025-03-10,18958.7,18864.09,19053.31,18951.3,False
PLT-OH1,MAT-048,2025-03-17,18895.91,18801.3,18990.52,18857.0,False
PLT-OH1,MAT-048,2025-03-24,18808.24,18713.63,18902.85,19042.9,False
PLT-OH1,MAT-048,2025-03-31,18790.64,18696.03,18885.25,20454.7,False
PLT-OH1,MAT-048,2025-04-07,18836.95,18742.34,18931.56,,True
PLT-OH1,MAT-048,2025-04-14,18950.09,18816.3,19083.89,,True
PLT-OH1,MAT-048,2025-04-21,18937.48,18773.7,19101.37,,True
PLT-OH1,MAT-048,2025-04-28,18941.99,18752.88,19131.21,,True
PLT-OH1,MAT-048,2025-05-05,18937.48,18726.03,19149.03,,True
PLT-OH1,MAT-048,2025-05-12,18941.99,18710.38,19173.81,,True
PLT-OH1,MAT-048,2025-05-19,18937.48,18687.15,19187.81,,True
PLT-OH1,MAT-048,2025-05-26,18941.99,18674.5,19209.69,,True
PLT-OH1,MAT-048,2025-06-02,18937.48,18653.65,19221.31,,True
PLT-OH1,MAT-048,2025-06-09,18941.99,18642.86,19241.23,,True
PLT-OH1,MAT-048,2025-06-16,18937.48,18623.77,19251.29,,True
PLT-OH1,MAT-048,2025-06-23,18941.99,18614.32,19269.76,,True
PLT-OH1,MAT-048,2025-06-30,18937.48,18596.37,19278.59,,True
PLT-OH1,MAT-049,2024-12-30,104.47,103.52,105.41,104.25,False
PLT-OH1,MAT-049,2025-01-06,175.26,174.32,176.21,175.69,False
PLT-OH1,MAT-049,2025-01-13,176.09,175.15,177.04,176.3,False
PLT-OH1,MAT-049,2025-01-20,173.54,172.59,174.48,172.75,False
PLT-OH1,MAT-049,2025-01-27,176.39,175.45,177.34,176.39,False
PLT-OH1,MAT-049,2025-02-03,184.08,183.13,185.02,184.0,False
PLT-OH1,MAT-049,2025-02-10,185.76,184.82,186.71,186.25,False
PLT-OH1,MAT-049,2025-02-17,186.54,185.59,187.49,186.84,False
PLT-OH1,MAT-049,2025-02-24,181.34,180.4,182.29,181.13,False
PLT-OH1,MAT-049,2025-03-03,190.5,189.55,191.44,190.8,False
